Time,WELDING VOLTAGE,velocity
10034,16.34571368,11.65511458
10035,16.34571368,11.65511458
10036,16.34571368,11.65511458
10037,16.34571368,11.65511458
10038,16.34571368,11.65511458
10039,16.34571368,11.65511458
10040,16.34571368,11.65511458
10041,16.34571368,11.65511458
10042,16.34571368,11.65511458
10043,16.34571368,11.65511458
10044,16.34571368,11.65511458
10045,16.34571368,11.65511458
10046,16.34571368,11.65511458
10047,16.34571368,11.65511458
10048,16.34571368,11.65511458
10049,16.34571368,11.65511458
10050,16.34571368,11.65511458
10051,16.34571368,11.65511458
10052,16.34571368,11.65511458
10053,16.34571368,11.65511458
10054,16.34571368,11.65511458
10055,16.34571368,11.65511458
10056,16.34571368,11.65511458
10057,16.34571368,11.65511458
10058,16.34571368,11.65511458
10059,16.34571368,11.65511458
10060,16.34571368,11.65511458
10061,16.34571368,11.65511458
10062,16.34571368,11.65511458
10063,16.34571368,11.65511458
10064,16.34571368,11.65511458
10065,16.34571368,11.65511458
10066,16.34571368,11.65511458
10067,16.34571368,11.65511458
10068,16.34571368,11.65511458
10069,16.34571368,11.65511458
10070,16.34571368,11.65511458
10071,16.34571368,11.65511458
10072,16.34571368,11.65511458
10073,16.34571368,11.65511458
10074,16.34571368,11.65511458
10075,16.34571368,11.65511458
10076,16.34571368,11.65511458
10077,16.34571368,11.65511458
10078,16.34571368,11.65511458
10079,16.34571368,11.65511458
10080,16.34571368,11.65511458
10081,16.34571368,11.65511458
10082,16.34571368,11.65511458
10083,16.34571368,11.65511458
10084,16.34571368,11.65511458
10085,16.34571368,11.65511458
10086,16.34571368,11.65511458
10087,16.34571368,11.65511458
10088,16.34571368,11.65511458
10089,16.34571368,11.65511458
10090,16.34571368,11.65511458
10091,16.34571368,11.65511458
10092,16.34571368,11.65511458
10093,16.34571368,11.65511458
10094,16.34571368,11.65511458
10095,16.34571368,11.65511458
10096,16.34571368,11.65511458
10097,16.34571368,11.65511458
10098,16.34571368,11.65511458
10099,16.34571368,11.65511458
10100,16.34571368,11.65511458
10101,16.34571368,11.65511458
10102,16.34571368,11.65511458
10103,16.34571368,11.65511458
10104,16.34571368,11.65511458
10105,16.34571368,11.65511458
10106,16.34571368,11.65511458
10107,16.34571368,11.65511458
10108,16.34571368,11.65511458
10109,16.34571368,11.65511458
10110,16.34571368,11.65511458
10111,16.34571368,11.65511458
10112,16.34571368,11.65511458
10113,16.34571368,11.65511458
10114,16.34571368,11.65511458
10115,16.34571368,11.65511458
10116,16.34571368,11.65511458
10117,16.34571368,11.65511458
10118,16.34571368,11.65511458
10119,16.34571368,11.65511458
10120,16.34571368,11.65511458
10121,16.34571368,11.65511458
10122,16.34571368,11.65511458
10123,16.34571368,11.65511458
10124,16.34571368,11.65511458
10125,16.34571368,11.65511458
10126,16.34571368,11.65511458
10127,16.34571368,11.65511458
10128,16.34571368,11.65511458
10129,16.34571368,11.65511458
10130,16.34571368,11.65511458
10131,16.34571368,11.65511458
10132,16.34571368,11.65511458
10133,16.34571368,11.65511458
10134,16.34571368,11.65511458
10135,16.34571368,11.65511458
10136,16.34571368,11.65511458
10137,16.34571368,11.65511458
10138,16.34571368,11.65511458
10139,16.34571368,11.65511458
10140,16.34571368,11.65511458
10141,16.34571368,11.65511458
10142,16.34571368,11.65511458
10143,16.34571368,11.65511458
10144,16.34571368,11.65511458
10145,16.34571368,11.65511458
10146,16.34571368,11.65511458
10147,16.34571368,11.65511458
10148,16.34571368,11.65511458
10149,16.34571368,11.65511458
10150,16.34571368,11.65511458
10151,16.34571368,11.65511458
10152,16.34571368,11.65511458
10153,16.34571368,11.65511458
10154,16.34571368,11.65511458
10155,16.34571368,11.65511458
10156,16.34571368,11.65511458
10157,16.34571368,11.65511458
10158,16.34571368,11.65511458
10159,16.34571368,11.65511458
10160,16.34571368,11.65511458
10161,16.34571368,11.65511458
10162,16.34571368,11.65511458
10163,16.34571368,11.65511458
10164,16.34571368,11.65511458
10165,16.34571368,11.65511458
10166,16.34571368,11.65511458
10167,16.34571368,11.65511458
10168,16.34571368,11.65511458
10169,16.34571368,11.65511458
10170,16.34571368,11.65511458
10171,16.34571368,11.65511458
10172,16.34571368,11.65511458
10173,16.34571368,11.65511458
10174,16.34571368,11.65511458
10175,16.34571368,11.65511458
10176,16.34571368,11.65511458
10177,16.34571368,11.65511458
10178,16.34571368,11.65511458
10179,16.34571368,11.65511458
10180,16.34571368,11.65511458
10181,16.34571368,11.65511458
10182,16.34571368,11.65511458
10183,16.34571368,11.65511458
10184,16.34571368,11.65511458
10185,16.34571368,11.65511458
10186,16.34571368,11.65511458
10187,16.34571368,11.65511458
10188,16.34571368,11.65511458
10189,16.34571368,11.65511458
10190,16.34571368,11.65511458
10191,16.34571368,11.65511458
10192,16.34571368,11.65511458
10193,16.34571368,11.65511458
10194,16.34571368,11.65511458
10195,16.34571368,11.65511458
10196,16.34571368,11.65511458
10197,16.34571368,11.65511458
10198,16.34571368,11.65511458
10199,16.34571368,11.65511458
10200,16.34571368,11.65511458
10201,16.34571368,11.65511458
10202,16.34571368,11.65511458
10203,16.34571368,11.65511458
10204,16.34571368,11.65511458
10205,16.34571368,11.65511458
10206,16.34571368,11.65511458
10207,16.34571368,11.65511458
10208,16.34571368,11.65511458
10209,16.34571368,11.65511458
10210,16.34571368,11.65511458
10211,16.34571368,11.65511458
10212,16.34571368,11.65511458
10213,16.34571368,11.65511458
10214,16.34571368,11.65511458
10215,16.34571368,11.65511458
10216,16.34571368,11.65511458
10217,16.34571368,11.65511458
10218,16.34571368,11.65511458
10219,16.34571368,11.65511458
10220,16.34571368,11.65511458
10221,16.34571368,11.65511458
10222,16.34571368,11.65511458
10223,16.34571368,11.65511458
10224,16.34571368,11.65511458
10225,16.34571368,11.65511458
10226,16.34571368,11.65511458
10227,16.34571368,11.65511458
10228,16.34571368,11.65511458
10229,16.34571368,11.65511458
10230,16.34571368,11.65511458
10231,16.34571368,11.65511458
10232,16.34571368,11.65511458
10233,16.34571368,11.65511458
10234,16.34571368,11.65511458
10235,16.34571368,11.65511458
10236,16.34571368,11.65511458
10237,16.34571368,11.65511458
10238,16.34571368,11.65511458
10239,16.34571368,11.65511458
10240,16.34571368,11.65511458
10241,16.34571368,11.65511458
10242,16.34571368,11.65511458
10243,16.34571368,11.65511458
10244,16.34571368,11.65511458
10245,16.34571368,11.65511458
10246,16.34571368,11.65511458
10247,16.34571368,11.65511458
10248,16.34571368,11.65511458
10249,16.34571368,11.65511458
10250,16.34571368,11.65511458
10251,16.34571368,11.65511458
10252,16.34571368,11.65511458
10253,16.34571368,11.65511458
10254,16.34571368,11.65511458
10255,16.34571368,11.65511458
10256,16.34571368,11.65511458
10257,16.34571368,11.65511458
10258,16.34571368,11.65511458
10259,16.34571368,11.65511458
10260,16.34571368,11.65511458
10261,16.34571368,11.65511458
10262,16.34571368,11.65511458
10263,16.34571368,11.65511458
10264,16.34571368,11.65511458
10265,16.34571368,11.65511458
10266,16.34571368,11.65511458
10267,16.34571368,11.65511458
10268,16.34571368,11.65511458
10269,16.34571368,11.65511458
10270,16.34571368,11.65511458
10271,16.34571368,11.65511458
10272,16.34571368,11.65511458
10273,16.34571368,11.65511458
10274,16.34571368,11.65511458
10275,16.34571368,11.65511458
10276,16.34571368,11.65511458
10277,16.34571368,11.65511458
10278,16.34571368,11.65511458
10279,16.34571368,11.65511458
10280,16.34571368,11.65511458
10281,16.34571368,11.65511458
10282,16.34571368,11.65511458
10283,16.34571368,11.65511458
10284,16.34571368,11.65511458
10285,16.34571368,11.65511458
10286,16.34571368,11.65511458
10287,16.34571368,11.65511458
10288,16.34571368,11.65511458
10289,16.34571368,11.65511458
10290,16.34571368,11.65511458
10291,16.34571368,11.65511458
10292,16.34571368,11.65511458
10293,16.34571368,11.65511458
10294,16.34571368,11.65511458
10295,16.34571368,11.65511458
10296,16.34571368,11.65511458
10297,16.34571368,11.65511458
10298,16.34571368,11.65511458
10299,16.34571368,11.65511458
10300,16.34571368,11.65511458
10301,16.34571368,11.65511458
10302,16.34571368,11.65511458
10303,16.34571368,11.65511458
10304,16.34571368,11.65511458
10305,16.34571368,11.65511458
10306,16.34571368,11.65511458
10307,16.34571368,11.65511458
10308,16.34571368,11.65511458
10309,16.34571368,11.65511458
10310,16.34571368,11.65511458
10311,16.34571368,11.65511458
10312,16.34571368,11.65511458
10313,16.34571368,11.65511458
10314,16.34571368,11.65511458
10315,16.34571368,11.65511458
10316,16.34571368,11.65511458
10317,16.34571368,11.65511458
10318,16.34571368,11.65511458
10319,16.34571368,11.65511458
10320,16.34571368,11.65511458
10321,16.34571368,11.65511458
10322,16.34571368,11.65511458
10323,16.34571368,11.65511458
10324,16.34571368,11.65511458
10325,16.34571368,11.65511458
10326,16.34571368,11.65511458
10327,16.34571368,11.65511458
10328,16.34571368,11.65511458
10329,16.34571368,11.65511458
10330,16.34571368,11.65511458
10331,16.34571368,11.65511458
10332,16.34571368,11.65511458
10333,16.34571368,11.65511458
10334,16.34571368,11.65511458
10335,16.34571368,11.65511458
10336,16.34571368,11.65511458
10337,16.34571368,11.65511458
10338,16.34571368,11.65511458
10339,16.34571368,11.65511458
10340,16.34571368,11.65511458
10341,16.34571368,11.65511458
10342,16.34571368,11.65511458
10343,16.34571368,11.65511458
10344,16.34571368,11.65511458
10345,16.34571368,11.65511458
10346,16.34571368,11.65511458
10347,16.34571368,11.65511458
10348,16.34571368,11.65511458
10349,16.34571368,11.65511458
10350,16.34571368,11.65511458
10351,16.34571368,11.65511458
10352,16.34571368,11.65511458
10353,16.34571368,11.65511458
10354,16.34571368,11.65511458
10355,16.34571368,11.65511458
10356,16.34571368,11.65511458
10357,16.34571368,11.65511458
10358,16.34571368,11.65511458
10359,16.34571368,11.65511458
10360,16.34571368,11.65511458
10361,16.34571368,11.65511458
10362,16.34571368,11.65511458
10363,16.34571368,11.65511458
10364,16.34571368,11.65511458
10365,16.34571368,11.65511458
10366,16.34571368,11.65511458
10367,16.34571368,11.65511458
10368,16.34571368,11.65511458
10369,16.34571368,11.65511458
10370,16.34571368,11.65511458
10371,16.34571368,11.65511458
10372,16.34571368,11.65511458
10373,16.34571368,11.65511458
10374,16.34571368,11.65511458
10375,16.34571368,11.65511458
10376,16.34571368,11.65511458
10377,16.34571368,11.65511458
10378,16.34571368,11.65511458
10379,16.34571368,11.65511458
10380,16.34571368,11.65511458
10381,16.34571368,11.65511458
10382,16.34571368,11.65511458
10383,16.34571368,11.65511458
10384,16.34571368,11.65511458
10385,16.34571368,11.65511458
10386,16.34571368,11.65511458
10387,16.34571368,11.65511458
10388,16.34571368,11.65511458
10389,16.34571368,11.65511458
10390,16.34571368,11.65511458
10391,16.34571368,11.65511458
10392,16.34571368,11.65511458
10393,16.34571368,11.65511458
10394,16.34571368,11.65511458
10395,16.34571368,11.65511458
10396,16.34571368,11.65511458
10397,16.34571368,11.65511458
10398,16.34571368,11.65511458
10399,16.34571368,11.65511458
10400,16.34571368,11.65511458
10401,16.34571368,11.65511458
10402,16.34571368,11.65511458
10403,16.34571368,11.65511458
10404,16.34571368,11.65511458
10405,16.34571368,11.65511458
10406,16.34571368,11.65511458
10407,16.34571368,11.65511458
10408,16.34571368,11.65511458
10409,16.34571368,11.65511458
10410,16.34571368,11.65511458
10411,16.34571368,11.65511458
10412,16.34571368,11.65511458
10413,16.34571368,11.65511458
10414,16.34571368,11.65511458
10415,16.34571368,11.65511458
10416,16.34571368,11.65511458
10417,16.34571368,11.65511458
10418,16.34571368,11.65511458
10419,16.34571368,11.65511458
10420,16.34571368,11.65511458
10421,16.34571368,11.65511458
10422,16.34571368,11.65511458
10423,16.34571368,11.65511458
10424,16.34571368,11.65511458
10425,16.34571368,11.65511458
10426,16.34571368,11.65511458
10427,16.34571368,11.65511458
10428,16.34571368,11.65511458
10429,16.34571368,11.65511458
10430,16.34571368,11.65511458
10431,16.34571368,11.65511458
10432,16.34571368,11.65511458
10433,16.34571368,11.65511458
10434,16.34571368,11.65511458
10435,16.34571368,11.65511458
10436,16.34571368,11.65511458
10437,16.34571368,11.65511458
10438,16.34571368,11.65511458
10439,16.34571368,11.65511458
10440,16.34571368,11.65511458
10441,16.34571368,11.65511458
10442,16.34571368,11.65511458
10443,16.34571368,11.65511458
10444,16.34571368,11.65511458
10445,16.34571368,11.65511458
10446,16.34571368,11.65511458
10447,16.34571368,11.65511458
10448,16.34571368,11.65511458
10449,16.34571368,11.65511458
10450,16.34571368,11.65511458
10451,16.34571368,11.65511458
10452,16.34571368,11.65511458
10453,16.34571368,11.65511458
10454,16.34571368,11.65511458
10455,16.34571368,11.65511458
10456,16.34571368,11.65511458
10457,16.34571368,11.65511458
10458,16.34571368,11.65511458
10459,16.34571368,11.65511458
10460,16.34571368,11.65511458
10461,16.34571368,11.65511458
10462,16.34571368,11.65511458
10463,16.34571368,11.65511458
10464,16.34571368,11.65511458
10465,16.34571368,11.65511458
10466,16.34571368,11.65511458
10467,16.34571368,11.65511458
10468,16.34571368,11.65511458
10469,16.34571368,11.65511458
10470,16.34571368,11.65511458
10471,16.34571368,11.65511458
10472,16.34571368,11.65511458
10473,16.34571368,11.65511458
10474,16.34571368,11.65511458
10475,16.34571368,11.65511458
10476,16.34571368,11.65511458
10477,16.34571368,11.65511458
10478,16.34571368,11.65511458
10479,16.34571368,11.65511458
10480,16.34571368,11.65511458
10481,16.34571368,11.65511458
10482,16.34571368,11.65511458
10483,16.34571368,11.65511458
10484,16.34571368,11.65511458
10485,16.34571368,11.65511458
10486,16.34571368,11.65511458
10487,16.34571368,11.65511458
10488,16.34571368,11.65511458
10489,16.34571368,11.65511458
10490,16.34571368,11.65511458
10491,16.34571368,11.65511458
10492,16.34571368,11.65511458
10493,16.34571368,11.65511458
10494,16.34571368,11.65511458
10495,16.34571368,11.65511458
10496,16.34571368,11.65511458
10497,16.34571368,11.65511458
10498,16.34571368,11.65511458
10499,16.34571368,11.65511458
10500,16.34571368,11.65511458
10501,16.34571368,11.65511458
10502,16.34571368,11.65511458
10503,16.34571368,11.65511458
10504,16.34571368,11.65511458
10505,16.34571368,11.65511458
10506,16.34571368,11.65511458
10507,16.34571368,11.65511458
10508,16.34571368,11.65511458
10509,16.34571368,11.65511458
10510,16.34571368,11.65511458
10511,16.34571368,11.65511458
10512,16.34571368,11.65511458
10513,16.34571368,11.65511458
10514,16.34571368,11.65511458
10515,16.34571368,11.65511458
10516,16.34571368,11.65511458
10517,16.34571368,11.65511458
10518,16.34571368,11.65511458
10519,16.34571368,11.65511458
10520,16.34571368,11.65511458
10521,16.34571368,11.65511458
10522,16.34571368,11.65511458
10523,16.34571368,11.65511458
10524,16.34571368,11.65511458
10525,16.34571368,11.65511458
10526,16.34571368,11.65511458
10527,16.34571368,11.65511458
10528,16.34571368,11.65511458
10529,16.34571368,11.65511458
10530,16.34571368,11.65511458
10531,16.34571368,11.65511458
10532,16.34571368,11.65511458
10533,16.34571368,11.65511458
10534,16.34571368,11.65511458
10535,16.34571368,11.65511458
10536,16.34571368,11.65511458
10537,16.34571368,11.65511458
10538,16.34571368,11.65511458
10539,16.34571368,11.65511458
10540,16.34571368,11.65511458
10541,16.34571368,11.65511458
10542,16.34571368,11.65511458
10543,16.34571368,11.65511458
10544,16.34571368,11.65511458
10545,16.34571368,11.65511458
10546,16.34571368,11.65511458
10547,16.34571368,11.65511458
10548,16.34571368,11.65511458
10549,16.34571368,11.65511458
10550,16.34571368,11.65511458
10551,16.34571368,11.65511458
10552,16.34571368,11.65511458
10553,16.34571368,11.65511458
10554,16.34571368,11.65511458
10555,16.34571368,11.65511458
10556,16.34571368,11.65511458
10557,16.34571368,11.65511458
10558,16.34571368,11.65511458
10559,16.34571368,11.65511458
10560,16.34571368,11.65511458
10561,16.34571368,11.65511458
10562,16.34571368,11.65511458
10563,16.34571368,11.65511458
10564,16.34571368,11.65511458
10565,16.34571368,11.65511458
10566,16.34571368,11.65511458
10567,16.34571368,11.65511458
10568,16.34571368,11.65511458
10569,16.34571368,11.65511458
10570,16.34571368,11.65511458
10571,16.34571368,11.65511458
10572,16.34571368,11.65511458
10573,16.34571368,11.65511458
10574,16.34571368,11.65511458
10575,16.34571368,11.65511458
10576,16.34571368,11.65511458
10577,16.34571368,11.65511458
10578,16.34571368,11.65511458
10579,16.34571368,11.65511458
10580,16.34571368,11.65511458
10581,16.34571368,11.65511458
10582,16.34571368,11.65511458
10583,16.34571368,11.65511458
10584,16.34571368,11.65511458
10585,16.34571368,11.65511458
10586,16.34571368,11.65511458
10587,16.34571368,11.65511458
10588,16.34571368,11.65511458
10589,16.34571368,11.65511458
10590,16.49830622,11.65511458
10591,16.49830622,11.65511458
10592,16.49830622,11.65511458
10593,16.49830622,11.65511458
10594,16.49830622,11.65511458
10595,16.49830622,11.65511458
10596,16.49830622,11.65511458
10597,16.49830622,11.65511458
10598,16.49830622,11.65511458
10599,16.49830622,11.65511458
10600,16.49830622,11.65511458
10601,16.49830622,11.65511458
10602,16.49830622,11.65511458
10603,16.49830622,11.65511458
10604,16.49830622,11.65511458
10605,16.49830622,11.65511458
10606,16.49830622,11.65511458
10607,16.49830622,11.65511458
10608,16.49830622,11.65511458
10609,16.49830622,11.65511458
10610,16.49830622,11.65511458
10611,16.49830622,11.65511458
10612,16.49830622,11.65511458
10613,16.49830622,11.65511458
10614,16.49830622,11.65511458
10615,16.49830622,11.65511458
10616,16.49830622,11.65511458
10617,16.49830622,11.65511458
10618,16.49830622,11.65511458
10619,16.49830622,11.65511458
10620,16.49830622,11.65511458
10621,16.34571368,11.65511458
10622,16.34571368,11.65511458
10623,16.34571368,11.65511458
10624,16.34571368,11.65511458
10625,16.34571368,11.65511458
10626,16.34571368,11.65511458
10627,16.34571368,11.65511458
10628,16.34571368,11.65511458
10629,16.34571368,11.65511458
10630,16.34571368,11.65511458
10631,16.34571368,11.65511458
10632,16.34571368,11.65511458
10633,16.34571368,11.65511458
10634,16.34571368,11.65511458
10635,16.34571368,11.65511458
10636,16.34571368,11.65511458
10637,16.34571368,11.65511458
10638,16.34571368,11.65511458
10639,16.34571368,11.65511458
10640,16.34571368,11.65511458
10641,16.34571368,11.65511458
10642,16.34571368,11.65511458
10643,16.34571368,11.65511458
10644,16.34571368,11.65511458
10645,16.34571368,11.65511458
10646,16.34571368,11.65511458
10647,16.34571368,11.65511458
10648,16.34571368,11.65511458
10649,16.34571368,11.65511458
10650,16.34571368,11.65511458
10651,16.34571368,11.65511458
10652,16.34571368,11.65511458
10653,16.34571368,11.65511458
10654,16.34571368,11.65511458
10655,16.34571368,11.65511458
10656,16.34571368,11.65511458
10657,16.34571368,11.65511458
10658,16.34571368,11.65511458
10659,16.34571368,11.65511458
10660,16.34571368,11.65511458
10661,16.34571368,11.65511458
10662,16.34571368,11.65511458
10663,16.34571368,11.65511458
10664,16.34571368,11.65511458
10665,16.34571368,11.65511458
10666,16.34571368,11.65511458
10667,16.34571368,11.65511458
10668,16.34571368,11.65511458
10669,16.34571368,11.65511458
10670,16.34571368,11.65511458
10671,16.34571368,11.65511458
10672,16.34571368,11.65511458
10673,16.34571368,11.65511458
10674,16.34571368,11.65511458
10675,16.34571368,11.65511458
10676,16.34571368,11.65511458
10677,16.34571368,11.65511458
10678,16.34571368,11.65511458
10679,16.34571368,11.65511458
10680,16.34571368,11.65511458
10681,16.34571368,11.65511458
10682,16.34571368,11.65511458
10683,16.34571368,11.65511458
10684,16.34571368,11.65511458
10685,16.34571368,11.65511458
10686,16.34571368,11.65511458
10687,16.34571368,11.65511458
10688,16.34571368,11.65511458
10689,16.34571368,11.65511458
10690,16.34571368,11.65511458
10691,16.34571368,11.65511458
10692,16.34571368,11.65511458
10693,16.34571368,11.65511458
10694,16.34571368,11.65511458
10695,16.34571368,11.65511458
10696,16.34571368,11.65511458
10697,16.34571368,11.65511458
10698,16.34571368,11.65511458
10699,16.34571368,11.65511458
10700,16.34571368,11.65511458
10701,16.34571368,11.65511458
10702,16.34571368,11.65511458
10703,16.34571368,11.65511458
10704,16.34571368,11.65511458
10705,16.34571368,11.65511458
10706,16.34571368,11.65511458
10707,16.34571368,11.65511458
10708,16.34571368,11.65511458
10709,16.34571368,11.65511458
10710,16.34571368,11.65511458
10711,16.34571368,11.65511458
10712,16.34571368,11.65511458
10713,16.34571368,11.65511458
10714,16.34571368,11.65511458
10715,16.34571368,11.65511458
10716,16.34571368,11.65511458
10717,16.34571368,11.65511458
10718,16.34571368,11.65511458
10719,16.34571368,11.65511458
10720,16.34571368,11.65511458
10721,16.34571368,11.65511458
10722,16.34571368,11.65511458
10723,16.34571368,11.65511458
10724,16.34571368,11.65511458
10725,16.34571368,11.65511458
10726,16.34571368,11.65511458
10727,16.34571368,11.65511458
10728,16.34571368,11.65511458
10729,16.34571368,11.65511458
10730,16.34571368,11.65511458
10731,16.34571368,11.65511458
10732,16.34571368,11.65511458
10733,16.34571368,11.65511458
10734,16.34571368,11.65511458
10735,16.34571368,11.65511458
10736,16.34571368,11.65511458
10737,16.34571368,11.65511458
10738,16.34571368,11.65511458
10739,16.34571368,11.65511458
10740,16.34571368,11.65511458
10741,16.34571368,11.65511458
10742,16.34571368,11.65511458
10743,16.34571368,11.65511458
10744,16.34571368,11.65511458
10745,16.34571368,11.65511458
10746,16.34571368,11.65511458
10747,16.34571368,11.65511458
10748,16.34571368,11.65511458
10749,16.34571368,11.65511458
10750,16.34571368,11.65511458
10751,16.34571368,11.65511458
10752,16.34571368,11.65511458
10753,16.34571368,11.65511458
10754,16.34571368,11.65511458
10755,16.34571368,11.65511458
10756,16.34571368,11.65511458
10757,16.34571368,11.65511458
10758,16.34571368,11.65511458
10759,16.34571368,11.65511458
10760,16.34571368,11.65511458
10761,16.34571368,11.65511458
10762,16.34571368,11.65511458
10763,16.34571368,11.65511458
10764,16.34571368,11.65511458
10765,16.34571368,11.65511458
10766,16.34571368,11.65511458
10767,16.34571368,11.65511458
10768,16.34571368,11.65511458
10769,16.34571368,11.65511458
10770,16.34571368,11.65511458
10771,16.34571368,11.65511458
10772,16.34571368,11.65511458
10773,16.34571368,11.65511458
10774,16.34571368,11.65511458
10775,16.34571368,11.65511458
10776,16.34571368,11.65511458
10777,16.34571368,11.65511458
10778,16.34571368,11.65511458
10779,16.34571368,11.65511458
10780,16.34571368,11.65511458
10781,16.34571368,11.65511458
10782,16.34571368,11.65511458
10783,16.34571368,11.65511458
10784,16.34571368,11.65511458
10785,16.34571368,11.65511458
10786,16.34571368,11.65511458
10787,16.34571368,11.65511458
10788,16.34571368,11.65511458
10789,16.34571368,11.65511458
10790,16.34571368,11.65511458
10791,16.34571368,11.65511458
10792,16.34571368,11.65511458
10793,16.34571368,11.65511458
10794,16.34571368,11.65511458
10795,16.34571368,11.65511458
10796,16.34571368,11.65511458
10797,16.34571368,11.65511458
10798,16.34571368,11.65511458
10799,16.34571368,11.65511458
10800,16.34571368,11.65511458
10801,16.34571368,11.65511458
10802,16.34571368,11.65511458
10803,16.34571368,11.65511458
10804,16.34571368,11.65511458
10805,16.34571368,11.65511458
10806,16.34571368,11.65511458
10807,16.34571368,11.65511458
10808,16.34571368,11.65511458
10809,16.34571368,11.65511458
10810,16.34571368,11.65511458
10811,16.34571368,11.65511458
10812,16.34571368,11.65511458
10813,16.34571368,11.65511458
10814,16.34571368,11.65511458
10815,16.34571368,11.65511458
10816,16.34571368,11.65511458
10817,16.34571368,11.65511458
10818,16.34571368,11.65511458
10819,16.34571368,11.65511458
10820,16.34571368,11.65511458
10821,16.34571368,11.65511458
10822,16.34571368,11.65511458
10823,16.34571368,11.65511458
10824,16.34571368,11.65511458
10825,16.34571368,11.65511458
10826,16.34571368,11.65511458
10827,16.49830622,11.65511458
10828,16.49830622,11.65511458
10829,16.49830622,11.65511458
10830,16.49830622,11.65511458
10831,16.49830622,11.65511458
10832,16.49830622,11.65511458
10833,16.49830622,11.65511458
10834,16.49830622,11.65511458
10835,16.49830622,11.65511458
10836,16.49830622,11.65511458
10837,16.49830622,11.65511458
10838,16.49830622,11.65511458
10839,16.49830622,11.65511458
10840,16.49830622,11.65511458
10841,16.49830622,11.65511458
10842,16.49830622,11.65511458
10843,16.49830622,11.65511458
10844,16.49830622,11.65511458
10845,16.49830622,11.65511458
10846,16.49830622,11.65511458
10847,16.49830622,11.65511458
10848,16.49830622,11.65511458
10849,16.49830622,11.65511458
10850,16.49830622,11.65511458
10851,16.49830622,11.65511458
10852,16.49830622,11.65511458
10853,16.49830622,11.65511458
10854,16.49830622,11.65511458
10855,16.49830622,11.65511458
10856,16.49830622,11.65511458
10857,16.34571368,11.65511458
10858,16.34571368,11.65511458
10859,16.34571368,11.65511458
10860,16.34571368,11.65511458
10861,16.34571368,11.65511458
10862,16.34571368,11.65511458
10863,16.34571368,11.65511458
10864,16.34571368,11.65511458
10865,16.34571368,11.65511458
10866,16.34571368,11.65511458
10867,16.34571368,11.65511458
10868,16.34571368,11.65511458
10869,16.34571368,11.65511458
10870,16.34571368,11.65511458
10871,16.34571368,11.65511458
10872,16.34571368,11.65511458
10873,16.34571368,11.65511458
10874,16.34571368,11.65511458
10875,16.34571368,11.65511458
10876,16.34571368,11.65511458
10877,16.34571368,11.65511458
10878,16.34571368,11.65511458
10879,16.34571368,11.65511458
10880,16.34571368,11.65511458
10881,16.34571368,11.65511458
10882,16.34571368,11.65511458
10883,16.34571368,11.65511458
10884,16.34571368,11.65511458
10885,16.34571368,11.65511458
10886,16.34571368,11.65511458
10887,16.34571368,11.65511458
10888,16.34571368,11.65511458
10889,16.34571368,11.65511458
10890,16.34571368,11.65511458
10891,16.34571368,11.65511458
10892,16.34571368,11.65511458
10893,16.34571368,11.65511458
10894,16.34571368,11.65511458
10895,16.34571368,11.65511458
10896,16.34571368,11.65511458
10897,16.34571368,11.65511458
10898,16.34571368,11.65511458
10899,16.34571368,11.65511458
10900,16.34571368,11.65511458
10901,16.34571368,11.65511458
10902,16.34571368,11.65511458
10903,16.34571368,11.65511458
10904,16.34571368,11.65511458
10905,16.34571368,11.65511458
10906,16.34571368,11.65511458
10907,16.34571368,11.65511458
10908,16.34571368,11.65511458
10909,16.34571368,11.65511458
10910,16.34571368,11.65511458
10911,16.34571368,11.65511458
10912,16.34571368,11.65511458
10913,16.34571368,11.65511458
10914,16.34571368,11.65511458
10915,16.34571368,11.65511458
10916,16.34571368,11.65511458
10917,16.34571368,11.65511458
10918,16.34571368,11.65511458
10919,16.34571368,11.65511458
10920,16.34571368,11.65511458
10921,16.34571368,11.65511458
10922,16.34571368,11.65511458
10923,16.34571368,11.65511458
10924,16.34571368,11.65511458
10925,16.34571368,11.65511458
10926,16.34571368,11.65511458
10927,16.34571368,11.65511458
10928,16.34571368,11.65511458
10929,16.34571368,11.65511458
10930,16.34571368,11.65511458
10931,16.34571368,11.65511458
10932,16.34571368,11.65511458
10933,16.34571368,11.65511458
10934,16.34571368,11.65511458
10935,16.34571368,11.65511458
10936,16.34571368,11.65511458
10937,16.34571368,11.65511458
10938,16.34571368,11.65511458
10939,16.34571368,11.65511458
10940,16.34571368,11.65511458
10941,16.34571368,11.65511458
10942,16.34571368,11.65511458
10943,16.34571368,11.65511458
10944,16.34571368,11.65511458
10945,16.34571368,11.65511458
10946,16.34571368,11.65511458
10947,16.34571368,11.65511458
10948,16.34571368,11.65511458
10949,16.34571368,11.65511458
10950,16.34571368,11.65511458
10951,16.34571368,11.65511458
10952,16.34571368,11.65511458
10953,16.34571368,11.65511458
10954,16.34571368,11.65511458
10955,16.34571368,11.65511458
10956,16.34571368,11.65511458
10957,16.34571368,11.65511458
10958,16.34571368,11.65511458
10959,16.34571368,11.65511458
10960,16.34571368,11.65511458
10961,16.34571368,11.65511458
10962,16.34571368,11.65511458
10963,16.34571368,11.65511458
10964,16.34571368,11.65511458
10965,16.34571368,11.65511458
